[Exp-1] CV=0.6998, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6969, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6946, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6918, max/mean=1.908, aux_loss=0.000000
[Exp-1] CV=0.6891, max/mean=1.907, aux_loss=0.000000
[Exp-1] CV=0.6910, max/mean=1.901, aux_loss=0.000000
[Exp-1] CV=0.6839, max/mean=1.895, aux_loss=0.000000
[Exp-1] CV=0.6960, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6985, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7016, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6985, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6988, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7005, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.7023, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.6979, max/mean=1.908, aux_loss=0.000000
[Exp-1] CV=0.6971, max/mean=1.912, aux_loss=0.000000
[Exp-1] CV=0.6969, max/mean=1.911, aux_loss=0.000000
[Exp-1] CV=0.6974, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6970, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.6987, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7020, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6944, max/mean=1.909, aux_loss=0.000000
[Exp-1] CV=0.6933, max/mean=1.901, aux_loss=0.000000
[Exp-1] CV=0.6977, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6966, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6988, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6939, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6891, max/mean=1.901, aux_loss=0.000000
[Exp-1] CV=0.6962, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6846, max/mean=1.901, aux_loss=0.000000
[Exp-1] CV=0.6795, max/mean=1.884, aux_loss=0.000000
[Exp-1] CV=0.6943, max/mean=1.908, aux_loss=0.000000
[Exp-1] CV=0.6952, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6972, max/mean=1.908, aux_loss=0.000000
[Exp-1] CV=0.6826, max/mean=1.885, aux_loss=0.000000
[Exp-1] CV=0.6957, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6985, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6958, max/mean=1.909, aux_loss=0.000000
[Exp-1] CV=0.6999, max/mean=1.911, aux_loss=0.000000
[Exp-1] CV=0.6949, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6981, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6985, max/mean=1.907, aux_loss=0.000000
[Exp-1] CV=0.6956, max/mean=1.906, aux_loss=0.000000
[Exp-1] CV=0.6961, max/mean=1.904, aux_loss=0.000000
[Exp-1] CV=0.6918, max/mean=1.906, aux_loss=0.000000
[Exp-1] CV=0.6980, max/mean=1.912, aux_loss=0.000000
[Exp-1] CV=0.6960, max/mean=1.912, aux_loss=0.000000
[Exp-1] CV=0.6961, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6975, max/mean=1.912, aux_loss=0.000000
[Exp-1] CV=0.6972, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6988, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.7006, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.7028, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6978, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6971, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6986, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.7001, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6925, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6947, max/mean=1.908, aux_loss=0.000000
[Exp-1] CV=0.6953, max/mean=1.912, aux_loss=0.000000
[Exp-1] CV=0.6979, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.6990, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6994, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6948, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6942, max/mean=1.906, aux_loss=0.000000
[Exp-1] CV=0.6895, max/mean=1.906, aux_loss=0.000000
[Exp-1] CV=0.6974, max/mean=1.912, aux_loss=0.000000
[Exp-1] CV=0.6902, max/mean=1.908, aux_loss=0.000000
[Exp-1] CV=0.6926, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6951, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6933, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6981, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6935, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6997, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.7014, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6985, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.6974, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6955, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6940, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.7008, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6982, max/mean=1.912, aux_loss=0.000000
[Exp-1] CV=0.6993, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.6995, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6982, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6795, max/mean=1.876, aux_loss=0.000000
[Exp-1] CV=0.6763, max/mean=1.877, aux_loss=0.000000
[Exp-1] CV=0.6343, max/mean=1.792, aux_loss=0.000000
[Exp-1] CV=0.6139, max/mean=1.754, aux_loss=0.000000
[Exp-1] CV=0.6583, max/mean=1.832, aux_loss=0.000000
[Exp-1] CV=0.6753, max/mean=1.863, aux_loss=0.000000
[Exp-1] CV=0.6910, max/mean=1.909, aux_loss=0.000000
[Exp-1] CV=0.6657, max/mean=1.868, aux_loss=0.000000
[Exp-1] CV=0.5997, max/mean=1.727, aux_loss=0.000000
[Exp-1] CV=0.5988, max/mean=1.729, aux_loss=0.000000
[Exp-1] CV=0.6115, max/mean=1.753, aux_loss=0.000000
[Exp-1] CV=0.6585, max/mean=1.847, aux_loss=0.000000
[Exp-1] CV=0.6819, max/mean=1.888, aux_loss=0.000000
[Exp-1] CV=0.6863, max/mean=1.893, aux_loss=0.000000
